year,state,state_po,county_name,county_fips,party,candidatevotes,totalvotes
2016,NORTH CAROLINA,NC,DUPLIN,37061,REPUBLICAN,12217,20856
2016,NORTH CAROLINA,NC,DURHAM,37063,DEMOCRAT,121250,156134
2016,NORTH CAROLINA,NC,DURHAM,37063,REPUBLICAN,28350,156134
2016,NORTH CAROLINA,NC,EDGECOMBE,37065,DEMOCRAT,16224,24886
2016,NORTH CAROLINA,NC,EDGECOMBE,37065,REPUBLICAN,8261,24886
2016,NORTH CAROLINA,NC,FORSYTH,37067,DEMOCRAT,94464,178312
2016,NORTH CAROLINA,NC,FORSYTH,37067,REPUBLICAN,75975,178312
2016,NORTH CAROLINA,NC,FRANKLIN,37069,DEMOCRAT,12874,30368
2016,NORTH CAROLINA,NC,FRANKLIN,37069,REPUBLICAN,16368,30368
2016,NORTH CAROLINA,NC,GASTON,37071,DEMOCRAT,31177,96431
2016,NORTH CAROLINA,NC,GASTON,37071,REPUBLICAN,61798,96431
2016,NORTH CAROLINA,NC,GATES,37073,DEMOCRAT,2385,5392
2016,NORTH CAROLINA,NC,GATES,37073,REPUBLICAN,2874,5392
2016,NORTH CAROLINA,NC,GRAHAM,37075,DEMOCRAT,768,4168
2016,NORTH CAROLINA,NC,GRAHAM,37075,REPUBLICAN,3283,4168
2016,NORTH CAROLINA,NC,GRANVILLE,37077,DEMOCRAT,12909,27353
2016,NORTH CAROLINA,NC,GRANVILLE,37077,REPUBLICAN,13591,27353
2016,NORTH CAROLINA,NC,GREENE,37079,DEMOCRAT,3605,8095
2016,NORTH CAROLINA,NC,GREENE,37079,REPUBLICAN,4374,8095
2016,NORTH CAROLINA,NC,GUILFORD,37081,DEMOCRAT,149248,257405
2016,NORTH CAROLINA,NC,GUILFORD,37081,REPUBLICAN,98062,257405
2016,NORTH CAROLINA,NC,HALIFAX,37083,DEMOCRAT,15748,25167
2016,NORTH CAROLINA,NC,HALIFAX,37083,REPUBLICAN,9031,25167
2016,NORTH CAROLINA,NC,HARNETT,37085,DEMOCRAT,16737,46065
2016,NORTH CAROLINA,NC,HARNETT,37085,REPUBLICAN,27614,46065
2016,NORTH CAROLINA,NC,HAYWOOD,37087,DEMOCRAT,10473,30727
2016,NORTH CAROLINA,NC,HAYWOOD,37087,REPUBLICAN,18929,30727
2016,NORTH CAROLINA,NC,HENDERSON,37089,DEMOCRAT,19827,58176
2016,NORTH CAROLINA,NC,HENDERSON,37089,REPUBLICAN,35809,58176
2016,NORTH CAROLINA,NC,HERTFORD,37091,DEMOCRAT,6910,10186
2016,NORTH CAROLINA,NC,HERTFORD,37091,REPUBLICAN,3099,10186
2016,NORTH CAROLINA,NC,HOKE,37093,DEMOCRAT,9726,18230
2016,NORTH CAROLINA,NC,HOKE,37093,REPUBLICAN,7760,18230
2016,NORTH CAROLINA,NC,HYDE,37095,DEMOCRAT,965,2304
2016,NORTH CAROLINA,NC,HYDE,37095,REPUBLICAN,1288,2304
2016,NORTH CAROLINA,NC,IREDELL,37097,DEMOCRAT,24734,82567
2016,NORTH CAROLINA,NC,IREDELL,37097,REPUBLICAN,54754,82567
2016,NORTH CAROLINA,NC,JACKSON,37099,DEMOCRAT,7713,18713
2016,NORTH CAROLINA,NC,JACKSON,37099,REPUBLICAN,9870,18713
2016,NORTH CAROLINA,NC,JOHNSTON,37101,DEMOCRAT,28362,85909
2016,NORTH CAROLINA,NC,JOHNSTON,37101,REPUBLICAN,54372,85909
2016,NORTH CAROLINA,NC,JONES,37103,DEMOCRAT,2065,5135
2016,NORTH CAROLINA,NC,JONES,37103,REPUBLICAN,2974,5135
2016,NORTH CAROLINA,NC,LEE,37105,DEMOCRAT,10469,25084
2016,NORTH CAROLINA,NC,LEE,37105,REPUBLICAN,13712,25084
2016,NORTH CAROLINA,NC,LENOIR,37107,DEMOCRAT,12634,26807
2016,NORTH CAROLINA,NC,LENOIR,37107,REPUBLICAN,13613,26807
2016,NORTH CAROLINA,NC,LINCOLN,37109,DEMOCRAT,9897,40023
2016,NORTH CAROLINA,NC,LINCOLN,37109,REPUBLICAN,28806,40023
2016,NORTH CAROLINA,NC,MCDOWELL,37111,DEMOCRAT,4667,19875
2016,NORTH CAROLINA,NC,MCDOWELL,37111,REPUBLICAN,14568,19875
2016,NORTH CAROLINA,NC,MACON,37113,DEMOCRAT,4876,17734
2016,NORTH CAROLINA,NC,MACON,37113,REPUBLICAN,12127,17734
2016,NORTH CAROLINA,NC,MADISON,37115,DEMOCRAT,3926,11269
2016,NORTH CAROLINA,NC,MADISON,37115,REPUBLICAN,6783,11269
2016,NORTH CAROLINA,NC,MARTIN,37117,DEMOCRAT,5846,11964
2016,NORTH CAROLINA,NC,MARTIN,37117,REPUBLICAN,5897,11964
2016,NORTH CAROLINA,NC,MECKLENBURG,37119,DEMOCRAT,294562,472857
2016,NORTH CAROLINA,NC,MECKLENBURG,37119,REPUBLICAN,155518,472857
2016,NORTH CAROLINA,NC,MITCHELL,37121,DEMOCRAT,1596,8096
2016,NORTH CAROLINA,NC,MITCHELL,37121,REPUBLICAN,6282,8096
2016,NORTH CAROLINA,NC,MONTGOMERY,37123,DEMOCRAT,4150,11540
2016,NORTH CAROLINA,NC,MONTGOMERY,37123,REPUBLICAN,7130,11540
2016,NORTH CAROLINA,NC,MOORE,37125,DEMOCRAT,16329,48692
2016,NORTH CAROLINA,NC,MOORE,37125,REPUBLICAN,30490,48692
2016,NORTH CAROLINA,NC,NASH,37127,DEMOCRAT,23235,47665
2016,NORTH CAROLINA,NC,NASH,37127,REPUBLICAN,23319,47665
2016,NORTH CAROLINA,NC,NEW HANOVER,37129,DEMOCRAT,50979,111905
2016,NORTH CAROLINA,NC,NEW HANOVER,37129,REPUBLICAN,55344,111905
2016,NORTH CAROLINA,NC,NORTHAMPTON,37131,DEMOCRAT,6144,9848
2016,NORTH CAROLINA,NC,NORTHAMPTON,37131,REPUBLICAN,3582,9848
2016,NORTH CAROLINA,NC,ONSLOW,37133,DEMOCRAT,17514,57135
2016,NORTH CAROLINA,NC,ONSLOW,37133,REPUBLICAN,37122,57135
2016,NORTH CAROLINA,NC,ORANGE,37135,DEMOCRAT,59923,82340
2016,NORTH CAROLINA,NC,ORANGE,37135,REPUBLICAN,18557,82340
2016,NORTH CAROLINA,NC,PAMLICO,37137,DEMOCRAT,2448,6870
2016,NORTH CAROLINA,NC,PAMLICO,37137,REPUBLICAN,4258,6870
2016,NORTH CAROLINA,NC,PASQUOTANK,37139,DEMOCRAT,8615,17391
2016,NORTH CAROLINA,NC,PASQUOTANK,37139,REPUBLICAN,8180,17391
2016,NORTH CAROLINA,NC,PENDER,37141,DEMOCRAT,9354,27885
2016,NORTH CAROLINA,NC,PENDER,37141,REPUBLICAN,17639,27885
2016,NORTH CAROLINA,NC,PERQUIMANS,37143,DEMOCRAT,2319,6708
2016,NORTH CAROLINA,NC,PERQUIMANS,37143,REPUBLICAN,4177,6708
2016,NORTH CAROLINA,NC,PERSON,37145,DEMOCRAT,7833,19615
2016,NORTH CAROLINA,NC,PERSON,37145,REPUBLICAN,11185,19615
2016,NORTH CAROLINA,NC,PITT,37147,DEMOCRAT,41824,80527
2016,NORTH CAROLINA,NC,PITT,37147,REPUBLICAN,35691,80527
2016,NORTH CAROLINA,NC,POLK,37149,DEMOCRAT,3735,10934
2016,NORTH CAROLINA,NC,POLK,37149,REPUBLICAN,6768,10934
2016,NORTH CAROLINA,NC,RANDOLPH,37151,DEMOCRAT,13194,64575
2016,NORTH CAROLINA,NC,RANDOLPH,37151,REPUBLICAN,49430,64575
2016,NORTH CAROLINA,NC,RICHMOND,37153,DEMOCRAT,8501,19328
2016,NORTH CAROLINA,NC,RICHMOND,37153,REPUBLICAN,10383,19328
2016,NORTH CAROLINA,NC,ROBESON,37155,DEMOCRAT,19016,40858
2016,NORTH CAROLINA,NC,ROBESON,37155,REPUBLICAN,20762,40858
2016,NORTH CAROLINA,NC,ROCKINGHAM,37157,DEMOCRAT,14228,42278
2016,NORTH CAROLINA,NC,ROCKINGHAM,37157,REPUBLICAN,26830,42278
2016,NORTH CAROLINA,NC,ROWAN,37159,DEMOCRAT,19400,64369
2016,NORTH CAROLINA,NC,ROWAN,37159,REPUBLICAN,42810,64369
2016,NORTH CAROLINA,NC,RUTHERFORD,37161,DEMOCRAT,7512,30307
2016,NORTH CAROLINA,NC,RUTHERFORD,37161,REPUBLICAN,21871,30307
2016,NORTH CAROLINA,NC,SAMPSON,37163,DEMOCRAT,10547,25928
2016,NORTH CAROLINA,NC,SAMPSON,37163,REPUBLICAN,14838,25928
2016,NORTH CAROLINA,NC,SCOTLAND,37165,DEMOCRAT,7319,13928
2016,NORTH CAROLINA,NC,SCOTLAND,37165,REPUBLICAN,6256,13928
2016,NORTH CAROLINA,NC,STANLY,37167,DEMOCRAT,7094,29917
2016,NORTH CAROLINA,NC,STANLY,37167,REPUBLICAN,21964,29917
2016,NORTH CAROLINA,NC,STOKES,37169,DEMOCRAT,4665,22550
2016,NORTH CAROLINA,NC,STOKES,37169,REPUBLICAN,17116,22550
2016,NORTH CAROLINA,NC,SURRY,37171,DEMOCRAT,7488,32196
2016,NORTH CAROLINA,NC,SURRY,37171,REPUBLICAN,23671,32196
2016,NORTH CAROLINA,NC,SWAIN,37173,DEMOCRAT,2196,6124
2016,NORTH CAROLINA,NC,SWAIN,37173,REPUBLICAN,3565,6124
2016,NORTH CAROLINA,NC,TRANSYLVANIA,37175,DEMOCRAT,6558,17869
2016,NORTH CAROLINA,NC,TRANSYLVANIA,37175,REPUBLICAN,10520,17869
2016,NORTH CAROLINA,NC,TYRRELL,37177,DEMOCRAT,720,1739
2016,NORTH CAROLINA,NC,TYRRELL,37177,REPUBLICAN,975,1739
2016,NORTH CAROLINA,NC,UNION,37179,DEMOCRAT,34337,105710
2016,NORTH CAROLINA,NC,UNION,37179,REPUBLICAN,66707,105710
2016,NORTH CAROLINA,NC,VANCE,37181,DEMOCRAT,12229,19977
2016,NORTH CAROLINA,NC,VANCE,37181,REPUBLICAN,7332,19977
2016,NORTH CAROLINA,NC,WAKE,37183,DEMOCRAT,302736,527624
2016,NORTH CAROLINA,NC,WAKE,37183,REPUBLICAN,196082,527624
2016,NORTH CAROLINA,NC,WARREN,37185,DEMOCRAT,6413,9842
2016,NORTH CAROLINA,NC,WARREN,37185,REPUBLICAN,3214,9842
2016,NORTH CAROLINA,NC,WASHINGTON,37187,DEMOCRAT,3510,6165
